ID,group,item,spelling.learned,reduction.type,pronunciation,button.pressedd,correct,RT
CN04,Canonical_None,lucrunny,none,nasal,"New words, trained pronunciation",1,1,1001
CN04,Canonical_None,piddery,canonical,flap,"New words, trained pronunciation",1,1,708
CN04,Canonical_None,pribeddy,none,flap,"New words, trained pronunciation",4,0,721
CN04,Canonical_None,prounner,none,nasal,"New words, trained pronunciation",1,1,573
CN04,Canonical_None,ruddow,canonical,flap,"New words, trained pronunciation",1,1,1011
CN04,Canonical_None,sceaneddy,canonical,flap,"New words, trained pronunciation",1,1,1282
CN04,Canonical_None,senno,canonical,nasal,"New words, trained pronunciation",1,1,867
CN04,Canonical_None,sleddow,canonical,flap,"New words, trained pronunciation",1,1,976
CN04,Canonical_None,slyddenee,none,flap,"New words, trained pronunciation",1,1,754
CN04,Canonical_None,smounnus,canonical,nasal,"New words, trained pronunciation",1,1,1071
CN04,Canonical_None,sounnerby,canonical,nasal,"New words, trained pronunciation",1,1,770
CN04,Canonical_None,spearoddus,none,flap,"New words, trained pronunciation",1,1,851
CN04,Canonical_None,spennogy,none,nasal,"New words, trained pronunciation",1,1,960
CN04,Canonical_None,suspinnus,canonical,nasal,"New words, trained pronunciation",1,1,1026
CN04,Canonical_None,trecoddus,canonical,flap,"New words, trained pronunciation",1,1,737
CN04,Canonical_None,treddemus,canonical,flap,"New words, trained pronunciation",1,1,704
CN04,Canonical_None,trenner,canonical,nasal,"New words, trained pronunciation",1,1,953
CN04,Canonical_None,troddy,canonical,flap,"New words, trained pronunciation",1,1,636
CN04,Canonical_None,trounny,none,nasal,"New words, trained pronunciation",1,1,1037
CN04,Canonical_None,veddetus,none,flap,"New words, trained pronunciation",1,1,1195
CN04,Canonical_None,vinnimal,canonical,nasal,"New words, trained pronunciation",1,1,689
CN04,Canonical_None,vouddy,none,flap,"New words, trained pronunciation",1,1,1194
CN04,Canonical_None,blittus,none,flap,"New words, canonical pronunciation",4,1,745
CN04,Canonical_None,bredento,canonical,nasal,"New words, canonical pronunciation",4,1,763
CN04,Canonical_None,buntow,none,nasal,"New words, canonical pronunciation",4,1,1198
CN04,Canonical_None,bytto,canonical,flap,"New words, canonical pronunciation",4,1,937
CN04,Canonical_None,cluttee,none,flap,"New words, canonical pronunciation",4,1,520
CN04,Canonical_None,credenter,none,nasal,"New words, canonical pronunciation",4,1,1249
CN04,Canonical_None,cyntergus,none,nasal,"New words, canonical pronunciation",4,1,1200
CN04,Canonical_None,fluttow,none,flap,"New words, canonical pronunciation",4,1,701
CN04,Canonical_None,gleanty,canonical,nasal,"New words, canonical pronunciation",4,1,1249
CN04,Canonical_None,glunter,none,nasal,"New words, canonical pronunciation",4,1,1106
CN04,Canonical_None,lucrunty,none,nasal,"New words, canonical pronunciation",4,1,1556
CN04,Canonical_None,pittery,canonical,flap,"New words, canonical pronunciation",1,0,711
CN04,Canonical_None,pribetty,none,flap,"New words, canonical pronunciation",4,1,824
CN04,Canonical_None,prounter,none,nasal,"New words, canonical pronunciation",1,0,885
CN04,Canonical_None,ruttow,canonical,flap,"New words, canonical pronunciation",4,1,854
CN04,Canonical_None,sceanetty,canonical,flap,"New words, canonical pronunciation",1,0,967
CN04,Canonical_None,sento,canonical,nasal,"New words, canonical pronunciation",4,1,1105
CN04,Canonical_None,slettow,canonical,flap,"New words, canonical pronunciation",4,1,899
CN04,Canonical_None,slyttenee,none,flap,"New words, canonical pronunciation",1,0,1026
CN04,Canonical_None,smountus,canonical,nasal,"New words, canonical pronunciation",1,0,1468
CN04,Canonical_None,sounterby,canonical,nasal,"New words, canonical pronunciation",4,1,841
CN04,Canonical_None,spearottus,none,flap,"New words, canonical pronunciation",4,1,1034
CN04,Canonical_None,spentogy,none,nasal,"New words, canonical pronunciation",4,1,1062
CN04,Canonical_None,suspintus,canonical,nasal,"New words, canonical pronunciation",4,1,1247
CN04,Canonical_None,trecottus,canonical,flap,"New words, canonical pronunciation",1,0,1750
CN04,Canonical_None,trenter,canonical,nasal,"New words, canonical pronunciation",4,1,1347
CN04,Canonical_None,trettemus,canonical,flap,"New words, canonical pronunciation",4,1,2252
CN04,Canonical_None,trotty,canonical,flap,"New words, canonical pronunciation",1,0,940
CN04,Canonical_None,trounty,none,nasal,"New words, canonical pronunciation",4,1,1057
CN04,Canonical_None,vettetus,none,flap,"New words, canonical pronunciation",4,1,768
CN04,Canonical_None,vintimal,canonical,nasal,"New words, canonical pronunciation",4,1,780
CN04,Canonical_None,voutty,none,flap,"New words, canonical pronunciation",4,1,991
CN04,Canonical_None,abron,,,Nonwords,4,1,1296
CN04,Canonical_None,balloom,,,Nonwords,4,1,861
CN04,Canonical_None,bashketball,,,Nonwords,4,1,864
CN04,Canonical_None,bencil,,,Nonwords,4,1,683
CN04,Canonical_None,briest,,,Nonwords,4,1,1078
CN04,Canonical_None,cabimet,,,Nonwords,4,1,1102
CN04,Canonical_None,cassier,,,Nonwords,4,1,826
CN04,Canonical_None,crame,,,Nonwords,4,1,975
CN04,Canonical_None,dansher,,,Nonwords,4,1,713
CN04,Canonical_None,feshtival,,,Nonwords,4,1,871
CN04,Canonical_None,fiss,,,Nonwords,4,1,723
CN04,Canonical_None,glash,,,Nonwords,4,1,800
CN04,Canonical_None,grabe,,,Nonwords,4,1,836
CN04,Canonical_None,han,,,Nonwords,4,1,850
CN04,Canonical_None,herpivore,,,Nonwords,4,1,1304
CN04,Canonical_None,nechanic,,,Nonwords,4,1,870
CN04,Canonical_None,nushroom,,,Nonwords,4,1,768
CN04,Canonical_None,palashe,,,Nonwords,4,1,853
CN04,Canonical_None,pank,,,Nonwords,4,1,1144
CN04,Canonical_None,parrel,,,Nonwords,4,1,1222
CN04,Canonical_None,prain,,,Nonwords,4,1,3476
CN04,Canonical_None,reshtaurant,,,Nonwords,4,1,1037
CN04,Canonical_None,ruppish,,,Nonwords,4,1,523
CN04,Canonical_None,selter,,,Nonwords,4,1,1966
CN04,Canonical_None,shke,,,Nonwords,4,1,878
CN04,Canonical_None,sirt,,,Nonwords,4,1,1108
CN04,Canonical_None,smail,,,Nonwords,4,1,816
CN04,Canonical_None,spoom,,,Nonwords,4,1,946
CN04,Canonical_None,sunnit,,,Nonwords,4,1,922
CN04,Canonical_None,teemager,,,Nonwords,4,1,660
CN04,Canonical_None,vegetaple,,,Nonwords,4,1,969
CN04,Canonical_None,wimdow,,,Nonwords,4,1,716
CN04,Canonical_None,apron,,,Familiar words,1,1,587
CN04,Canonical_None,balloon,,,Familiar words,1,1,761
CN04,Canonical_None,bank,,,Familiar words,4,0,1028
CN04,Canonical_None,barrel,,,Familiar words,1,1,789
CN04,Canonical_None,basketball,,,Familiar words,1,1,1591
CN04,Canonical_None,brain,,,Familiar words,1,1,565
CN04,Canonical_None,cabinet,,,Familiar words,1,1,799
CN04,Canonical_None,cashier,,,Familiar words,1,1,985
CN04,Canonical_None,crane,,,Familiar words,1,1,668
CN04,Canonical_None,dancer,,,Familiar words,1,1,931
CN04,Canonical_None,festival,,,Familiar words,1,1,1406
CN04,Canonical_None,fish,,,Familiar words,1,1,704
CN04,Canonical_None,glass,,,Familiar words,1,1,759
CN04,Canonical_None,grape,,,Familiar words,1,1,791
CN04,Canonical_None,ham,,,Familiar words,1,1,738
CN04,Canonical_None,herbivore,,,Familiar words,1,1,1044
CN04,Canonical_None,mechanic,,,Familiar words,1,1,1120
CN04,Canonical_None,mushroom,,,Familiar words,1,1,975
CN04,Canonical_None,palace,,,Familiar words,1,1,1260
CN04,Canonical_None,pencil,,,Familiar words,1,1,652
CN04,Canonical_None,priest,,,Familiar words,1,1,933
CN04,Canonical_None,restaurant,,,Familiar words,1,1,858
CN04,Canonical_None,rubbish,,,Familiar words,1,1,562
CN04,Canonical_None,shelter,,,Familiar words,4,0,825
CN04,Canonical_None,shirt,,,Familiar words,1,1,1201
CN04,Canonical_None,sil,,,Familiar words,4,0,539
CN04,Canonical_None,ske,,,Familiar words,1,1,802
CN04,Canonical_None,spoon,,,Familiar words,1,1,1043
CN04,Canonical_None,summit,,,Familiar words,1,1,1229
CN04,Canonical_None,teeger,,,Familiar words,1,1,730
CN04,Canonical_None,vegetable,,,Familiar words,1,1,868
CN04,Canonical_None,window,,,Familiar words,1,1,1266
CN05,Canonical_None,bliddus,none,flap,"New words, trained pronunciation",1,1,625
CN05,Canonical_None,bredenno,canonical,nasal,"New words, trained pronunciation",1,1,740
CN05,Canonical_None,bunnow,none,nasal,"New words, trained pronunciation",4,0,849
CN05,Canonical_None,byddo,canonical,flap,"New words, trained pronunciation",1,1,1065
CN05,Canonical_None,cluddee,none,flap,"New words, trained pronunciation",1,1,749
CN05,Canonical_None,credenner,none,nasal,"New words, trained pronunciation",1,1,755
CN05,Canonical_None,cynnergus,none,nasal,"New words, trained pronunciation",1,1,1580
CN05,Canonical_None,fluddow,none,flap,"New words, trained pronunciation",1,1,725
CN05,Canonical_None,gleanny,canonical,nasal,"New words, trained pronunciation",1,1,531
CN05,Canonical_None,glunner,none,nasal,"New words, trained pronunciation",1,1,628
CN05,Canonical_None,lucrunny,none,nasal,"New words, trained pronunciation",1,1,946
CN05,Canonical_None,piddery,canonical,flap,"New words, trained pronunciation",1,1,543
CN05,Canonical_None,pribeddy,none,flap,"New words, trained pronunciation",1,1,967
CN05,Canonical_None,prounner,none,nasal,"New words, trained pronunciation",1,1,747
CN05,Canonical_None,ruddow,canonical,flap,"New words, trained pronunciation",1,1,598
CN05,Canonical_None,sceaneddy,canonical,flap,"New words, trained pronunciation",4,0,1517
CN05,Canonical_None,senno,canonical,nasal,"New words, trained pronunciation",1,1,1051
CN05,Canonical_None,sleddow,canonical,flap,"New words, trained pronunciation",1,1,930
CN05,Canonical_None,slyddenee,none,flap,"New words, trained pronunciation",1,1,1070
CN05,Canonical_None,smounnus,canonical,nasal,"New words, trained pronunciation",1,1,1183
CN05,Canonical_None,sounnerby,canonical,nasal,"New words, trained pronunciation",1,1,833
CN05,Canonical_None,spearoddus,none,flap,"New words, trained pronunciation",1,1,828
CN05,Canonical_None,spennogy,none,nasal,"New words, trained pronunciation",1,1,882
CN05,Canonical_None,suspinnus,canonical,nasal,"New words, trained pronunciation",1,1,1204
CN05,Canonical_None,trecoddus,canonical,flap,"New words, trained pronunciation",1,1,1127
CN05,Canonical_None,treddemus,canonical,flap,"New words, trained pronunciation",1,1,622
CN05,Canonical_None,trenner,canonical,nasal,"New words, trained pronunciation",1,1,555
CN05,Canonical_None,troddy,canonical,flap,"New words, trained pronunciation",1,1,687
CN05,Canonical_None,trounny,none,nasal,"New words, trained pronunciation",1,1,987
CN05,Canonical_None,veddetus,none,flap,"New words, trained pronunciation",1,1,1017
CN05,Canonical_None,vinnimal,canonical,nasal,"New words, trained pronunciation",1,1,692
CN05,Canonical_None,vouddy,none,flap,"New words, trained pronunciation",1,1,652
CN05,Canonical_None,blittus,none,flap,"New words, canonical pronunciation",1,0,834
CN05,Canonical_None,bredento,canonical,nasal,"New words, canonical pronunciation",1,0,868
CN05,Canonical_None,buntow,none,nasal,"New words, canonical pronunciation",1,0,685
CN05,Canonical_None,bytto,canonical,flap,"New words, canonical pronunciation",1,0,644
CN05,Canonical_None,cluttee,none,flap,"New words, canonical pronunciation",1,0,686
CN05,Canonical_None,credenter,none,nasal,"New words, canonical pronunciation",1,0,840
CN05,Canonical_None,cyntergus,none,nasal,"New words, canonical pronunciation",1,0,1070
CN05,Canonical_None,fluttow,none,flap,"New words, canonical pronunciation",1,0,770
CN05,Canonical_None,gleanty,canonical,nasal,"New words, canonical pronunciation",1,0,727
CN05,Canonical_None,glunter,none,nasal,"New words, canonical pronunciation",1,0,615
CN05,Canonical_None,lucrunty,none,nasal,"New words, canonical pronunciation",1,0,827
CN05,Canonical_None,pittery,canonical,flap,"New words, canonical pronunciation",1,0,835
CN05,Canonical_None,pribetty,none,flap,"New words, canonical pronunciation",1,0,669
CN05,Canonical_None,prounter,none,nasal,"New words, canonical pronunciation",1,0,616
CN05,Canonical_None,ruttow,canonical,flap,"New words, canonical pronunciation",1,0,755
CN05,Canonical_None,sceanetty,canonical,flap,"New words, canonical pronunciation",1,0,2233
CN05,Canonical_None,sento,canonical,nasal,"New words, canonical pronunciation",4,1,2284
CN05,Canonical_None,slettow,canonical,flap,"New words, canonical pronunciation",1,0,1796
CN05,Canonical_None,slyttenee,none,flap,"New words, canonical pronunciation",1,0,1114
CN05,Canonical_None,smountus,canonical,nasal,"New words, canonical pronunciation",1,0,831
CN05,Canonical_None,sounterby,canonical,nasal,"New words, canonical pronunciation",1,0,1157
CN05,Canonical_None,spearottus,none,flap,"New words, canonical pronunciation",1,0,882
CN05,Canonical_None,spentogy,none,nasal,"New words, canonical pronunciation",4,1,1572
CN05,Canonical_None,suspintus,canonical,nasal,"New words, canonical pronunciation",1,0,939
CN05,Canonical_None,trecottus,canonical,flap,"New words, canonical pronunciation",1,0,1171
CN05,Canonical_None,trenter,canonical,nasal,"New words, canonical pronunciation",1,0,1111
CN05,Canonical_None,trettemus,canonical,flap,"New words, canonical pronunciation",1,0,675
CN05,Canonical_None,trotty,canonical,flap,"New words, canonical pronunciation",1,0,596
CN05,Canonical_None,trounty,none,nasal,"New words, canonical pronunciation",1,0,819
CN05,Canonical_None,vettetus,none,flap,"New words, canonical pronunciation",1,0,818
CN05,Canonical_None,vintimal,canonical,nasal,"New words, canonical pronunciation",1,0,743
CN05,Canonical_None,voutty,none,flap,"New words, canonical pronunciation",1,0,763
CN05,Canonical_None,abron,,,Nonwords,1,0,755
CN05,Canonical_None,balloom,,,Nonwords,1,0,641
CN05,Canonical_None,bashketball,,,Nonwords,1,0,920
CN05,Canonical_None,bencil,,,Nonwords,1,0,556
CN05,Canonical_None,briest,,,Nonwords,1,0,738
CN05,Canonical_None,cabimet,,,Nonwords,1,0,615
CN05,Canonical_None,cassier,,,Nonwords,1,0,1007
CN05,Canonical_None,crame,,,Nonwords,1,0,1417
CN05,Canonical_None,dansher,,,Nonwords,1,0,689
CN05,Canonical_None,feshtival,,,Nonwords,1,0,829
CN05,Canonical_None,fiss,,,Nonwords,1,0,394
CN05,Canonical_None,glash,,,Nonwords,1,0,596
CN05,Canonical_None,grabe,,,Nonwords,1,0,1134
CN05,Canonical_None,han,,,Nonwords,1,0,1790
CN05,Canonical_None,herpivore,,,Nonwords,1,0,1109
CN05,Canonical_None,nechanic,,,Nonwords,1,0,779
CN05,Canonical_None,nushroom,,,Nonwords,1,0,1070
CN05,Canonical_None,palashe,,,Nonwords,1,0,602
CN05,Canonical_None,pank,,,Nonwords,1,0,1345
CN05,Canonical_None,parrel,,,Nonwords,1,0,618
CN05,Canonical_None,prain,,,Nonwords,4,1,3816
CN05,Canonical_None,reshtaurant,,,Nonwords,1,0,837
CN05,Canonical_None,ruppish,,,Nonwords,1,0,795
CN05,Canonical_None,selter,,,Nonwords,1,0,1498
CN05,Canonical_None,shke,,,Nonwords,1,0,867
CN05,Canonical_None,sirt,,,Nonwords,1,0,775
CN05,Canonical_None,smail,,,Nonwords,1,0,1344
CN05,Canonical_None,spoom,,,Nonwords,1,0,647
CN05,Canonical_None,sunnit,,,Nonwords,1,0,915
CN05,Canonical_None,teemager,,,Nonwords,1,0,943
CN05,Canonical_None,vegetaple,,,Nonwords,1,0,786
CN05,Canonical_None,wimdow,,,Nonwords,1,0,832
CN05,Canonical_None,apron,,,Familiar words,1,1,614
CN05,Canonical_None,balloon,,,Familiar words,1,1,576
CN05,Canonical_None,bank,,,Familiar words,1,1,722
CN05,Canonical_None,barrel,,,Familiar words,1,1,521
CN05,Canonical_None,basketball,,,Familiar words,1,1,1082
CN05,Canonical_None,brain,,,Familiar words,1,1,438
CN05,Canonical_None,cabinet,,,Familiar words,1,1,650
CN05,Canonical_None,cashier,,,Familiar words,1,1,881
CN05,Canonical_None,crane,,,Familiar words,1,1,507
CN05,Canonical_None,dancer,,,Familiar words,1,1,619
CN05,Canonical_None,festival,,,Familiar words,1,1,735
CN05,Canonical_None,fish,,,Familiar words,1,1,473
CN05,Canonical_None,glass,,,Familiar words,1,1,710
CN05,Canonical_None,grape,,,Familiar words,1,1,805
CN05,Canonical_None,ham,,,Familiar words,1,1,622
CN05,Canonical_None,herbivore,,,Familiar words,1,1,745
CN05,Canonical_None,mechanic,,,Familiar words,1,1,924
CN05,Canonical_None,mushroom,,,Familiar words,1,1,629
CN05,Canonical_None,palace,,,Familiar words,1,1,571
CN05,Canonical_None,pencil,,,Familiar words,1,1,547
CN05,Canonical_None,priest,,,Familiar words,1,1,804
CN05,Canonical_None,restaurant,,,Familiar words,1,1,800
CN05,Canonical_None,rubbish,,,Familiar words,1,1,613
CN05,Canonical_None,shelter,,,Familiar words,1,1,980
CN05,Canonical_None,shirt,,,Familiar words,1,1,786
CN05,Canonical_None,sil,,,Familiar words,1,1,854
CN05,Canonical_None,ske,,,Familiar words,1,1,718
CN05,Canonical_None,spoon,,,Familiar words,1,1,787
CN05,Canonical_None,summit,,,Familiar words,1,1,825
CN05,Canonical_None,teeger,,,Familiar words,1,1,669
CN05,Canonical_None,vegetable,,,Familiar words,1,1,762
CN05,Canonical_None,window,,,Familiar words,1,1,650
CN06,Canonical_None,bliddus,none,flap,"New words, trained pronunciation",1,1,583
CN06,Canonical_None,bredenno,canonical,nasal,"New words, trained pronunciation",1,1,859
CN06,Canonical_None,bunnow,none,nasal,"New words, trained pronunciation",4,0,805
CN06,Canonical_None,byddo,canonical,flap,"New words, trained pronunciation",1,1,862
CN06,Canonical_None,cluddee,none,flap,"New words, trained pronunciation",1,1,557
CN06,Canonical_None,credenner,none,nasal,"New words, trained pronunciation",1,1,751
CN06,Canonical_None,cynnergus,none,nasal,"New words, trained pronunciation",1,1,841
CN06,Canonical_None,fluddow,none,flap,"New words, trained pronunciation",1,1,765
CN06,Canonical_None,gleanny,canonical,nasal,"New words, trained pronunciation",1,1,775
CN06,Canonical_None,glunner,none,nasal,"New words, trained pronunciation",1,1,657
CN06,Canonical_None,lucrunny,none,nasal,"New words, trained pronunciation",1,1,818
